Unnamed: 0,length,condition,lat,lon,intersection,model_type,id,road,name,chainage,traffic,heavy_truck,heavy_truck_normalized,truck_generation_frequency,sink_selection_probability
245,718.0,,23.10459238,91.34160627,0,link,10245,N1,,139.42506,9026.0,398.0,0.32703368940016436,,
246,3.1,B,23.10175632,91.343163,,bridge,10246,N1,,139.42816,9026.0,398.0,0.32703368940016436,,
247,553.0,,23.09955379,91.34432931,0,link,10247,N1,,139.98116000000002,9026.0,398.0,0.32703368940016436,,
248,9.5,B,23.09735125,91.34549563,,bridge,10248,N1,,139.99066,9026.0,398.0,0.32703368940016436,,
249,548.0,,23.09519054,91.34666323,0,link,10249,N1,,140.53866,14584.0,728.0,0.5981922760887428,,
250,3.1,A,23.09302984,91.34783084,,bridge,10250,N1,,140.54176,14584.0,728.0,0.5981922760887428,,
251,749.0,,23.0900526,91.34952049,0,link,10251,N1,,141.29076,14584.0,728.0,0.5981922760887428,,
252,9.25,B,23.08707537,91.35121015,,bridge,10252,N1,,141.30001000000001,14584.0,728.0,0.5981922760887428,,
253,652.0,,23.08453316,91.35269565,0,link,10253,N1,,141.95201,14584.0,728.0,0.5981922760887428,,
254,3.5,A,23.08199095,91.35418115,,bridge,10254,N1,,141.95551,14584.0,728.0,0.5981922760887428,,
255,524.0,,23.07997783,91.35539083,0,link,10255,N1,,142.47951,14584.0,728.0,0.5981922760887428,,
256,14.2,B,23.0779647,91.3566005,,bridge,10256,N1,,142.49371,14584.0,728.0,0.5981922760887428,,
257,957.0,,23.07408144,91.35845135,0,link,10257,N1,,143.45071,12496.0,626.0,0.514379622021364,,
258,6.1,B,23.07019818,91.3603022,,bridge,10258,N1,,143.45681,12496.0,626.0,0.514379622021364,,
259,1097.0,,23.06547276,91.36108233,0,link,10259,N1,,144.55381,12496.0,626.0,0.514379622021364,,
260,4.0,B,23.06074733,91.36186246,,bridge,10260,N1,,144.55781,12496.0,626.0,0.514379622021364,,
261,2578.0,,23.04936007,91.36377047,0,link,10261,N1,,147.13581,14847.0,350.0,0.2875924404272802,,
262,10.8,A,23.03797281,91.36567847,,bridge,10262,N1,,147.14660999999998,14847.0,350.0,0.2875924404272802,,
263,1262.0,,23.03247646,91.36558948,0,link,10263,N1,,148.40860999999998,14847.0,350.0,0.2875924404272802,,
264,1.6,A,23.02698012,91.36550048,,bridge,10264,N1,,148.41020999999998,14847.0,350.0,0.2875924404272802,,
265,2146.0,,23.01969248,91.37174005,0,link,10265,N1,,150.55621,11322.0,437.0,0.3590797041906327,,
266,3.4,A,23.01240484,91.37797961,,bridge,10266,N1,,150.55961,11322.0,437.0,0.3590797041906327,,
267,470.0,,23.01098022,91.37967001,0,link,10267,N1,,151.02961,11322.0,437.0,0.3590797041906327,,
268,4.0,,23.0095556,91.3813604,N104,intersection,10268,N1,,151.03360999999998,11322.0,437.0,0.3590797041906327,,
269,1887.0,,23.00440218,91.3885678,0,link,10269,N1,,152.92060999999998,11322.0,437.0,0.3590797041906327,,
270,1.5,A,22.99924876,91.3957752,,bridge,10270,N1,,152.92210999999998,11322.0,437.0,0.3590797041906327,,
271,855.0,,22.99698842,91.39903235,0,link,10271,N1,,153.77711,11322.0,437.0,0.3590797041906327,,
272,23.4,A,22.99472808,91.40228949,,bridge,10272,N1,,153.80051,11322.0,437.0,0.3590797041906327,,
273,23.0,,22.99466085,91.4023717,0,link,10273,N1,,153.82351,11322.0,437.0,0.3590797041906327,,
274,22.15,A,22.99459361,91.40245391,,bridge,10274,N1,,153.84566,11322.0,437.0,0.3590797041906327,,
275,321.0,,22.99365527,91.4036013,0,link,10275,N1,,154.16666,11322.0,437.0,0.3590797041906327,,
276,1.9,A,22.99271694,91.4047487,,bridge,10276,N1,,154.16855999999999,11322.0,437.0,0.3590797041906327,,
277,5348.0,,22.97708284,91.42387245,0,link,10277,N1,,159.51656,14847.0,350.0,0.2875924404272802,,
278,98.87,C,22.96144874,91.4429962,,bridge,10278,N1,,159.61543,14847.0,350.0,0.2875924404272802,,
279,4188.0,,22.9550263,91.46124779,0,link,10279,N1,,163.80343,12098.0,376.0,0.30895645028759244,,
280,1.5,A,22.94860387,91.47949938,,bridge,10280,N1,,163.80492999999998,12098.0,376.0,0.30895645028759244,,
281,2348.0,,22.94910824,91.49078314,0,link,10281,N1,,166.15293,12098.0,376.0,0.30895645028759244,,
282,191.5,B,22.94961261,91.5020669,,bridge,10282,N1,,166.34443,12098.0,376.0,0.30895645028759244,,
283,4804.0,,22.93228866,91.51417822,0,link,10283,N1,,171.14843,12098.0,376.0,0.30895645028759244,,
284,222.43,A,22.91496471,91.52628954,,bridge,10284,N1,,171.37086,12098.0,376.0,0.30895645028759244,,
285,642.0,,22.9123388,91.52760902,0,link,10285,N1,,172.01286,12098.0,376.0,0.30895645028759244,,
286,6.1,A,22.90971289,91.5289285,,bridge,10286,N1,,172.01896,12098.0,376.0,0.30895645028759244,,
287,654.0,,22.90697959,91.53027914,0,link,10287,N1,,172.67296,12098.0,376.0,0.30895645028759244,,
288,3.0,A,22.9042463,91.53162978,,bridge,10288,N1,,172.67596,12098.0,376.0,0.30895645028759244,,
289,1484.0,,22.89794245,91.53355084,0,link,10289,N1,,174.15995999999998,12098.0,376.0,0.30895645028759244,,
290,3.0,A,22.8916386,91.5354719,,bridge,10290,N1,,174.16296,12098.0,376.0,0.30895645028759244,,
291,1970.0,,22.88316865,91.53817778,0,link,10291,N1,,176.13296,12098.0,376.0,0.30895645028759244,,
292,4.3,A,22.87469869,91.54088366,,bridge,10292,N1,,176.13726,12098.0,376.0,0.30895645028759244,,
293,241.0,,22.87371036,91.54123977,0,link,10293,N1,,176.37826,12098.0,376.0,0.30895645028759244,,
294,2.0,A,22.87272203,91.54159588,,bridge,10294,N1,,176.38026000000002,12098.0,376.0,0.30895645028759244,,
295,551.0,,22.8703892,91.54244611,0,link,10295,N1,,176.93126,12098.0,376.0,0.30895645028759244,,
296,1.5,A,22.86805637,91.54329633,,bridge,10296,N1,,176.93276,12098.0,376.0,0.30895645028759244,,
297,829.0,,22.86452203,91.54422575,0,link,10297,N1,,177.76176,12098.0,376.0,0.30895645028759244,,
298,4.3,A,22.86098769,91.54515517,,bridge,10298,N1,,177.76606,12098.0,376.0,0.30895645028759244,,
299,174.0,,22.86023624,91.54531759,0,link,10299,N1,,177.94006,12098.0,376.0,0.30895645028759244,,
300,2.0,A,22.85948479,91.54548,,bridge,10300,N1,,177.94206,12098.0,376.0,0.30895645028759244,,
301,394.0,,22.85777068,91.54559943,0,link,10301,N1,,178.33606,12098.0,376.0,0.30895645028759244,,
302,1.5,A,22.85605657,91.54571887,,bridge,10302,N1,,178.33756,12098.0,376.0,0.30895645028759244,,
303,108.0,,22.85560205,91.54577053,0,link,10303,N1,,178.44556,12098.0,376.0,0.30895645028759244,,
304,1.5,A,22.85514753,91.54582218,,bridge,10304,N1,,178.44706,12098.0,376.0,0.30895645028759244,,
305,739.0,,22.8518824,91.5460964,0,link,10305,N1,,179.18606,12098.0,376.0,0.30895645028759244,,
306,8.5,A,22.84861728,91.54637061,,bridge,10306,N1,,179.19456,12098.0,376.0,0.30895645028759244,,
307,381.0,,22.84700438,91.54691977,0,link,10307,N1,,179.57556,12098.0,376.0,0.30895645028759244,,
308,3.0,A,22.84539149,91.54746892,,bridge,10308,N1,,179.57856,12098.0,376.0,0.30895645028759244,,
309,235.0,,22.84442331,91.54780924,0,link,10309,N1,,179.81356,12098.0,376.0,0.30895645028759244,,
310,1.5,A,22.84345514,91.54814956,,bridge,10310,N1,,179.81506,12098.0,376.0,0.30895645028759244,,
311,274.0,,22.84227474,91.54847963,0,link,10311,N1,,180.08906,12098.0,376.0,0.30895645028759244,,
312,3.0,A,22.84109433,91.5488097,,bridge,10312,N1,,180.09206,12098.0,376.0,0.30895645028759244,,
313,945.0,,22.83692055,91.5494566,0,link,10313,N1,,181.03706,12098.0,376.0,0.30895645028759244,,
314,3.0,A,22.83274677,91.5501035,,bridge,10314,N1,,181.04006,12098.0,376.0,0.30895645028759244,,
315,209.0,,22.83185406,91.55030318,0,link,10315,N1,,181.24906,12098.0,376.0,0.30895645028759244,,
316,4.5,A,22.83096134,91.55050285,,bridge,10316,N1,,181.25356,12098.0,376.0,0.30895645028759244,,
317,772.0,,22.827666,91.5515972,0,link,10317,N1,,182.02555999999998,12098.0,376.0,0.30895645028759244,,
318,12.4,C,22.82437066,91.55269155,,bridge,10318,N1,,182.03796,12098.0,376.0,0.30895645028759244,,
319,1462.0,,22.81796705,91.55447388,0,link,10319,N1,,183.49996,12098.0,376.0,0.30895645028759244,,
320,9.5,B,22.81156344,91.55625621,,bridge,10320,N1,,183.50946,12098.0,376.0,0.30895645028759244,,
321,2116.0,,22.80287239,91.55960874,0,link,10321,N1,,185.62546,12098.0,376.0,0.30895645028759244,,
322,4.5,A,22.79418135,91.56296126,,bridge,10322,N1,,185.62995999999998,12098.0,376.0,0.30895645028759244,,
323,1487.0,,22.78818912,91.56603191,0,link,10323,N1,,187.11696,12098.0,376.0,0.30895645028759244,,
324,23.2,B,22.78219689,91.56910257,,bridge,10324,N1,,187.14016,12098.0,376.0,0.30895645028759244,,
325,975.0,,22.77819699,91.57098816,0,link,10325,N1,,188.11516,12098.0,376.0,0.30895645028759244,,
326,6.0,A,22.77419709,91.57287375,,bridge,10326,N1,,188.12116,12098.0,376.0,0.30895645028759244,,
327,493.0,,22.77222438,91.57398214,0,link,10327,N1,,188.61416,12098.0,376.0,0.30895645028759244,,
328,9.7,A,22.77025167,91.57509052,,bridge,10328,N1,,188.62385999999998,12098.0,376.0,0.30895645028759244,,
329,978.0,,22.76665718,91.5777722,0,link,10329,N1,,189.60186,12098.0,376.0,0.30895645028759244,,
330,4.0,A,22.76306269,91.58045388,,bridge,10330,N1,,189.60585999999998,12098.0,376.0,0.30895645028759244,,
331,1358.0,,22.75831401,91.58452715,0,link,10331,N1,,190.96385999999998,12098.0,376.0,0.30895645028759244,,
332,12.9,A,22.75356532,91.58860042,,bridge,10332,N1,,190.97676,12098.0,376.0,0.30895645028759244,,
333,404.0,,22.75210234,91.58974223,0,link,10333,N1,,191.38076,12098.0,376.0,0.30895645028759244,,
334,3.0,A,22.75063935,91.59088404,,bridge,10334,N1,,191.38376,12098.0,376.0,0.30895645028759244,,
335,784.0,,22.7475765,91.59264196,0,link,10335,N1,,192.16776000000002,12098.0,376.0,0.30895645028759244,,
336,8.1,B,22.74451365,91.59439989,,bridge,10336,N1,,192.17586,12098.0,376.0,0.30895645028759244,,
337,2508.0,,22.7339152,91.59841652,0,link,10337,N1,,194.68385999999998,15679.0,1217.0,1.0,,
338,3.0,A,22.72331676,91.60243314,,bridge,10338,N1,,194.68686,15679.0,1217.0,1.0,,
339,708.0,,22.72057057,91.60409774,0,link,10339,N1,,195.39486,15679.0,1217.0,1.0,,
340,3.0,A,22.71782439,91.60576233,,bridge,10340,N1,,195.39785999999998,15679.0,1217.0,1.0,,
341,72.0,,22.71754756,91.60593541,0,link,10341,N1,,195.46985999999998,15679.0,1217.0,1.0,,
342,3.0,A,22.71727073,91.60610848,,bridge,10342,N1,,195.47286,15679.0,1217.0,1.0,,
343,450.0,,22.71557174,91.60717185,0,link,10343,N1,,195.92286,15679.0,1217.0,1.0,,
344,19.2,C,22.71387274,91.60823522,,bridge,10344,N1,,195.94206,15679.0,1217.0,1.0,,
345,1527.0,,22.70784462,91.61160434,0,link,10345,N1,,197.46905999999998,15679.0,1217.0,1.0,,
346,19.2,A,22.7018165,91.61497346,,bridge,10346,N1,,197.48826,15679.0,1217.0,1.0,,
347,1301.0,,22.69653411,91.61757126,0,link,10347,N1,,198.78926,15679.0,1217.0,1.0,,
348,4.2,A,22.69125171,91.62016906,,bridge,10348,N1,,198.79345999999998,15679.0,1217.0,1.0,,
349,542.0,,22.68906074,91.62110382,0,link,10349,N1,,199.33545999999998,15679.0,1217.0,1.0,,
350,3.2,A,22.68686976,91.62203858,,bridge,10350,N1,,199.33866,15679.0,1217.0,1.0,,
351,1199.0,,22.68192353,91.62442776,0,link,10351,N1,,200.53766000000002,15679.0,1217.0,1.0,,
352,6.0,A,22.6769773,91.62681695,,bridge,10352,N1,,200.54366000000002,15679.0,1217.0,1.0,,
353,849.0,,22.67346837,91.62808506,0,link,10353,N1,,201.39266,15679.0,1217.0,1.0,,
354,3.0,A,22.66995944,91.62935317,,bridge,10354,N1,,201.39566,15679.0,1217.0,1.0,,
355,503.0,,22.66787167,91.63024126,0,link,10355,N1,,201.89866,15679.0,1217.0,1.0,,
356,3.0,A,22.6657839,91.63112936,,bridge,10356,N1,,201.90166,15679.0,1217.0,1.0,,
357,537.0,,22.66368979,91.63232755,0,link,10357,N1,,202.43866,15679.0,1217.0,1.0,,
358,3.0,A,22.66159568,91.63352574,,bridge,10358,N1,,202.44166,15679.0,1217.0,1.0,,
359,887.0,,22.65815406,91.63572596,0,link,10359,N1,,203.32866,15679.0,1217.0,1.0,,
360,3.1,A,22.65471243,91.63792618,,bridge,10360,N1,,203.33176,15679.0,1217.0,1.0,,
361,465.0,,22.65289169,91.63898015,0,link,10361,N1,,203.79676,15679.0,1217.0,1.0,,
362,4.6,A,22.65107095,91.64003412,,bridge,10362,N1,,203.80136000000002,15679.0,1217.0,1.0,,
363,456.0,,22.64926353,91.64097562,0,link,10363,N1,,204.25736,15679.0,1217.0,1.0,,
364,12.4,A,22.64745611,91.64191712,,bridge,10364,N1,,204.26976000000002,15679.0,1217.0,1.0,,
365,1433.0,,22.64177635,91.64506318,0,link,10365,N1,,205.70276,15679.0,1217.0,1.0,,
366,3.0,A,22.63609659,91.64820924,,bridge,10366,N1,,205.70576,15679.0,1217.0,1.0,,
367,223.0,,22.63521258,91.64870848,0,link,10367,N1,,205.92876,15679.0,1217.0,1.0,,
368,3.0,A,22.63432857,91.64920773,,bridge,10368,N1,,205.93176,15679.0,1217.0,1.0,,
369,775.0,,22.6312476,91.65098278,0,link,10369,N1,,206.70676,15679.0,1217.0,1.0,,
370,3.0,A,22.62816664,91.65275783,,bridge,10370,N1,,206.70976000000002,15679.0,1217.0,1.0,,
371,298.0,,22.62699949,91.65347179,0,link,10371,N1,,207.00776000000002,15679.0,1217.0,1.0,,
372,6.1,B,22.62583234,91.65418576,,bridge,10372,N1,,207.01386000000002,15679.0,1217.0,1.0,,
373,343.0,,22.62443925,91.6548265,0,link,10373,N1,,207.35686,15679.0,1217.0,1.0,,
374,3.0,A,22.62304617,91.65546725,,bridge,10374,N1,,207.35986000000003,15679.0,1217.0,1.0,,
375,602.0,,22.62040126,91.6567631,0,link,10375,N1,,207.96186,15679.0,1217.0,1.0,,
376,3.0,A,22.61775635,91.65805894,,bridge,10376,N1,,207.96486000000002,15679.0,1217.0,1.0,,
377,479.0,,22.61637316,91.659163,0,link,10377,N1,,208.44386000000003,15679.0,1217.0,1.0,,
378,4.6,A,22.61498997,91.66026705,,bridge,10378,N1,,208.44845999999998,15679.0,1217.0,1.0,,
379,436.0,,22.61337282,91.66141786,0,link,10379,N1,,208.88446,15679.0,1217.0,1.0,,
380,3.0,A,22.61175567,91.66256867,,bridge,10380,N1,,208.88746,15679.0,1217.0,1.0,,
381,1022.0,,22.60779756,91.66497162,0,link,10381,N1,,209.90946,15679.0,1217.0,1.0,,
382,2.95,A,22.60383944,91.66737456,,bridge,10382,N1,,209.91241,15679.0,1217.0,1.0,,
383,194.0,,22.60309507,91.66785565,0,link,10383,N1,,210.10641,15679.0,1217.0,1.0,,
384,4.5,B,22.60235069,91.66833673,,bridge,10384,N1,,210.11091,15679.0,1217.0,1.0,,
385,691.0,,22.59975864,91.67007797,0,link,10385,N1,,210.80191,15679.0,1217.0,1.0,,
386,9.3,B,22.59716658,91.67181921,,bridge,10386,N1,,210.81121,15679.0,1217.0,1.0,,
387,423.0,,22.59552738,91.67285407,0,link,10387,N1,,211.23421,15679.0,1217.0,1.0,,
388,4.5,A,22.59388818,91.67388894,,bridge,10388,N1,,211.23871,15679.0,1217.0,1.0,,
389,850.0,,22.5904616,91.6754667,0,link,10389,N1,,212.08871,15679.0,1217.0,1.0,,
390,22.25,C,22.58703502,91.67704447,,bridge,10390,N1,,212.11096,15679.0,1217.0,1.0,,
391,685.0,,22.58427185,91.67829176,0,link,10391,N1,,212.79595999999998,15679.0,1217.0,1.0,,
392,2.5,A,22.58150867,91.67953904,,bridge,10392,N1,,212.79846,15679.0,1217.0,1.0,,
393,566.0,,22.57915085,91.68058089,0,link,10393,N1,,213.36445999999998,15679.0,1217.0,1.0,,
394,10.2,A,22.57679302,91.68162274,,bridge,10394,N1,,213.37466,15679.0,1217.0,1.0,,
395,774.0,,22.57354181,91.6828162,0,link,10395,N1,,214.14866,15679.0,1217.0,1.0,,
396,3.0,A,22.57029059,91.68400967,,bridge,10396,N1,,214.15166,15679.0,1217.0,1.0,,
397,273.0,,22.5691437,91.68434816,0,link,10397,N1,,214.42466000000002,15679.0,1217.0,1.0,,
398,8.2,A,22.56799681,91.68468666,,bridge,10398,N1,,214.43286,15679.0,1217.0,1.0,,
399,187.0,,22.56720905,91.68493466,0,link,10399,N1,,214.61986000000002,15679.0,1217.0,1.0,,
400,4.5,A,22.56642129,91.68518266,,bridge,10400,N1,,214.62436000000002,15679.0,1217.0,1.0,,
401,924.0,,22.56247119,91.68634445,0,link,10401,N1,,215.54836,15679.0,1217.0,1.0,,
402,4.1,A,22.55852109,91.68750624,,bridge,10402,N1,,215.55246,15679.0,1217.0,1.0,,
403,490.0,,22.55642653,91.68815128,0,link,10403,N1,,216.04246,15679.0,1217.0,1.0,,
404,21.6,B,22.55433198,91.68879631,,bridge,10404,N1,,216.06405999999998,15679.0,1217.0,1.0,,
405,962.0,,22.55055235,91.69071119,0,link,10405,N1,,217.02606,15679.0,1217.0,1.0,,
406,3.0,A,22.54677272,91.69262606,,bridge,10406,N1,,217.02906,15679.0,1217.0,1.0,,
407,300.0,,22.54563125,91.69337857,0,link,10407,N1,,217.32906,15679.0,1217.0,1.0,,
408,5.2,A,22.54448978,91.69413108,,bridge,10408,N1,,217.33426,15679.0,1217.0,1.0,,
409,657.0,,22.5417599,91.69533818,0,link,10409,N1,,217.99126,15679.0,1217.0,1.0,,
410,8.2,A,22.53903002,91.69654527,,bridge,10410,N1,,217.99946,15679.0,1217.0,1.0,,
411,1050.0,,22.53469891,91.6985047,0,link,10411,N1,,219.04945999999998,15679.0,1217.0,1.0,,
412,3.0,A,22.5303678,91.70046412,,bridge,10412,N1,,219.05246,15679.0,1217.0,1.0,,
413,903.0,,22.52665186,91.70215037,0,link,10413,N1,,219.95546,15679.0,1217.0,1.0,,
414,16.3,B,22.52293592,91.70383662,,bridge,10414,N1,,219.97176000000002,15679.0,1217.0,1.0,,
415,1421.0,,22.51714152,91.7063137,0,link,10415,N1,,221.39276,15679.0,1217.0,1.0,,
416,41.11,A,22.51134712,91.70879079,,bridge,10416,N1,,221.43386999999998,15679.0,1217.0,1.0,,
417,660.0,,22.50868458,91.71003781,0,link,10417,N1,,222.09386999999998,15679.0,1217.0,1.0,,
418,4.5,A,22.50602204,91.71128482,,bridge,10418,N1,,222.09837,15679.0,1217.0,1.0,,
419,729.0,,22.50305394,91.71271766,0,link,10419,N1,,222.82737,15679.0,1217.0,1.0,,
420,17.6,A,22.50008583,91.71415049,,bridge,10420,N1,,222.84497,15679.0,1217.0,1.0,,
421,1181.0,,22.49526322,91.71621158,0,link,10421,N1,,224.02597,15679.0,1217.0,1.0,,
422,3.0,B,22.4904406,91.71827267,,bridge,10422,N1,,224.02897000000002,15679.0,1217.0,1.0,,
423,565.0,,22.4879943,91.71890181,0,link,10423,N1,,224.59397,15679.0,1217.0,1.0,,
424,4.5,A,22.48554801,91.71953095,,bridge,10424,N1,,224.59847,15679.0,1217.0,1.0,,
425,499.0,,22.48335611,91.71994716,0,link,10425,N1,,225.09747,15679.0,1217.0,1.0,,
426,23.2,B,22.48116421,91.72036336,,bridge,10426,N1,,225.12067000000002,15679.0,1217.0,1.0,,
427,986.0,,22.47700865,91.72181336,0,link,10427,N1,,226.10667,15679.0,1217.0,1.0,,
428,6.0,A,22.47285309,91.72326335,,bridge,10428,N1,,226.11267,15679.0,1217.0,1.0,,
429,1298.0,,22.46764586,91.72589703,0,link,10429,N1,,227.41067,15679.0,1217.0,1.0,,
430,23.2,B,22.46243864,91.7285307,,bridge,10430,N1,,227.43386999999998,15679.0,1217.0,1.0,,
431,1632.0,,22.45565074,91.73140654,0,link,10431,N1,,229.06587,9550.0,21.0,0.01725554642563681,,
432,3.0,A,22.44886285,91.73428239,,bridge,10432,N1,,229.06887,9550.0,21.0,0.01725554642563681,,
433,330.0,,22.44747109,91.73482491,0,link,10433,N1,,229.39887,9550.0,21.0,0.01725554642563681,,
434,26.3,C,22.44607933,91.73536743,,bridge,10434,N1,,229.42517,9550.0,21.0,0.01725554642563681,,
435,1056.0,,22.44179143,91.73701669,0,link,10435,N1,,230.48117000000002,9550.0,21.0,0.01725554642563681,,
436,3.0,A,22.43750352,91.73866595,,bridge,10436,N1,,230.48417,9550.0,21.0,0.01725554642563681,,
437,310.0,,22.43628866,91.73915933,0,link,10437,N1,,230.79417,9550.0,21.0,0.01725554642563681,,
438,40.0,A,22.43507379,91.73965272,,bridge,10438,N1,,230.83417,9550.0,21.0,0.01725554642563681,,
439,1649.0,,22.42855767,91.74383685,0,link,10439,N1,,232.48317,9550.0,21.0,0.01725554642563681,,
440,35.1,B,22.42204155,91.74802098,,bridge,10440,N1,,232.51827,9550.0,21.0,0.01725554642563681,,
441,2327.0,,22.41252805,91.75229755,0,link,10441,N1,,234.84527,9550.0,21.0,0.01725554642563681,,
442,5.0,A,22.40301454,91.75657412,,bridge,10442,N1,,234.85027,9550.0,21.0,0.01725554642563681,,
443,768.0,,22.39967721,91.75741464,0,link,10443,N1,,235.61827,9550.0,21.0,0.01725554642563681,,
444,3.0,A,22.39633988,91.75825516,,bridge,10444,N1,,235.62126999999998,9550.0,21.0,0.01725554642563681,,
445,268.0,,22.39505864,91.75853038,0,link,10445,N1,,235.88926999999998,9550.0,21.0,0.01725554642563681,,
446,4.0,,22.3937774,91.7588056,N111,intersection,10446,N1,,235.89327,9550.0,21.0,0.01725554642563681,,
447,138.0,,22.39324747,91.75894691,0,link,10447,N1,,236.03126999999998,9550.0,21.0,0.01725554642563681,,
448,18.0,A,22.39271753,91.75908821,,bridge,10448,N1,,236.04926999999998,9550.0,21.0,0.01725554642563681,,
449,927.0,,22.38898171,91.76079694,0,link,10449,N1,,236.97627,9550.0,21.0,0.01725554642563681,,
450,3.0,A,22.38524588,91.76250566,,bridge,10450,N1,,236.97926999999999,9550.0,21.0,0.01725554642563681,,
451,791.0,,22.38247353,91.76477666,0,link,10451,N1,,237.77026999999998,9550.0,21.0,0.01725554642563681,,
452,8.3,A,22.37970118,91.76704765,,bridge,10452,N1,,237.77857,9550.0,21.0,0.01725554642563681,,
453,1045.0,,22.37469266,91.77048676,0,link,10453,N1,,238.82357000000002,9550.0,21.0,0.01725554642563681,,
454,3.0,A,22.36968413,91.77392587,,bridge,10454,N1,,238.82657,9550.0,21.0,0.01725554642563681,,
455,9097.0,,22.36706426,91.81251849,0,link,10455,N1,,247.92357,9550.0,21.0,0.01725554642563681,,
456,4.0,,22.3644444,91.8511111,N1,intersection,10456,N1,,247.92757,9550.0,21.0,0.01725554642563681,,
457,953.0,,22.36217507,91.8516903,0,link,10457,N1,,248.88057,9550.0,21.0,0.01725554642563681,,
458,4.65,C,22.35990574,91.85226949,,bridge,10458,N1,,248.88522,9550.0,21.0,0.01725554642563681,,
459,882.0,,22.35608661,91.85244577,0,link,10459,N1,,249.76722,9550.0,21.0,0.01725554642563681,,
460,15.8,A,22.35226747,91.85262205,,bridge,10460,N1,,249.78302,9550.0,21.0,0.01725554642563681,,
461,1469.0,,22.34590341,91.8530046,0,link,10461,N1,,251.25202,9550.0,21.0,0.01725554642563681,,
